name,price,first_name,last_name,above_100
tammy welch,243.68078849999998,Tammy,Welch,true
jennifer doyle,125.08294709999998,Jennifer,Doyle,true
michelle moore,139.85264009999997,Michelle,Moore,true
matthew bennett,31.24445141,Matthew,Bennett,
valerie bishop,141.04655290000002,Valerie,Bishop,true
olivia moore,182.77226330000002,Olivia,Moore,true
rachel lynch,11.16873089,Rachel,Lynch,
victoria carroll,100.400948,Victoria,Carroll,true
richard duffy,192.82785780000003,Richard,Duffy,true
harold rowe,4.973566675,Harold,Rowe,
jasmine bailey,240.1984741,Jasmine,Bailey,true
victoria goodman,157.2129033,Victoria,Goodman,true
christopher frost,51.7746098,Christopher,Frost,
michael larsen,119.9341108,Michael,Larsen,true
robert coffey,100.3104595,Robert,Coffey,true
carolyn harmon,132.24657549999998,Carolyn,Harmon,true
jared garrison,176.72059430000002,Jared,Garrison,true
susan burton,71.54482097,Susan,Burton,
bryan patton,6.517783303,Bryan,Patton,
kyle burns,47.95291873,Kyle,Burns,
jeremy davis,196.88090630000002,Jeremy,Davis,true
kevin bryant,119.266223,Kevin,Bryant,true
james harrington,153.66009259999998,James,Harrington,true
christina weaver,158.4753706,Christina,Weaver,true
robert kennedy,169.2943627,Robert,Kennedy,true
richard jarvis,114.69255759999999,Richard,Jarvis,true
aaron ford,266.565379,Aaron,Ford,true
donna franklin,212.00734369999998,Donna,Franklin,true
angela martinez,97.13919381,Angela,Martinez,
michael anderson,56.30656726,Michael,Anderson,
charles stevens,146.52720630000002,Charles,Stevens,true
christopher harrell,176.63651169999997,Christopher,Harrell,true
melanie francis,148.62381069999998,Melanie,Francis,true
kevin johnson,57.07758117,Kevin,Johnson,
annette johnston,286.4368475,Annette,Johnston,true
laura jones,251.82569610000002,Laura,Jones,true
brianna parks,105.66882690000001,Brianna,Parks,true
mario henderson,289.3215948,Mario,Henderson,true
rachel garcia,18.33863307,Rachel,Garcia,
taylor evans,152.08136430000002,Taylor,Evans,true
denise olson,263.8594197,Denise,Olson,true
jenna odom,54.33763494,Jenna,Odom,
jennifer parker,114.30514170000001,Jennifer,Parker,true
melissa haynes,249.4110446,Melissa,Haynes,true
terry martinez,135.282602,Terry,Martinez,true
daniel mitchell,273.16612169999996,Daniel,Mitchell,true
steven willia,89.40717196,Steven,Willia,
nicholas white,234.42393859999999,Nicholas,White,true
robert le,143.3576073,Robert,Le,true
william daniels,2.75363996,William,Daniels,
anthony hoffman,205.89371709999998,Anthony,Hoffman,true
jessica smith,140.7997908,Jessica,Smith,true
charles martinez,53.45634467,Charles,Martinez,
michael harrison,264.9058228,Michael,Harrison,true
cynthia oconnor,134.0974441,Cynthia,Oconnor,true
wesley williams,210.54881310000002,Wesley,Williams,true
keith wheeler,64.57752578,Keith,Wheeler,
anna lopez,299.14994260000003,Anna,Lopez,true
megan montoya,77.73528252,Megan,Montoya,
alice wallace,258.1149996,Alice,Wallace,true
david barry,293.064933,David,Barry,true
crystal anderson,85.67769938,Crystal,Anderson,
charles walters,136.3273754,Charles,Walters,true
amy hall,165.7815497,Amy,Hall,true
daniel allison,202.9205718,Daniel,Allison,true
monica rogers,115.60975619999999,Monica,Rogers,true
lisa brennan,244.69072909999997,Lisa,Brennan,true
hector adams,258.2983392,Hector,Adams,true
samantha george,177.6586379,Samantha,George,true
peter sanders,248.5678166,Peter,Sanders,true
yvonne coleman,299.9854723,Yvonne,Coleman,true
charles miller,37.89348077,Charles,Miller,
mathew harmon,5.477643314,Mathew,Harmon,
heather collins,18.93872049,Heather,Collins,
anne mccullough,38.48691116,Anne,Mccullough,
terry moore,251.98736769999996,Terry,Moore,true
james rogers,39.25426014,James,Rogers,
stephen brown,166.4123,Stephen,Brown,true
mark morales,205.5803314,Mark,Morales,true
kathleen tran,248.44988519999998,Kathleen,Tran,true
michelle stone,59.92907123,Michelle,Stone,
catherine scott,261.6205656,Catherine,Scott,true
robert dyer,159.33573940000002,Robert,Dyer,true
bryan martinez,292.45987230000003,Bryan,Martinez,true
danielle miller,5.840759287000001,Danielle,Miller,
natalie gentry,115.4240965,Natalie,Gentry,true
mark martinez,274.8417111,Mark,Martinez,true
margaret baird,178.1376538,Margaret,Baird,true
jacqueline conway,161.0544466,Jacqueline,Conway,true
jennifer miller,167.65138000000002,Jennifer,Miller,true
stephanie salinas,180.173276,Stephanie,Salinas,true
jesse duarte,23.19171407,Jesse,Duarte,
tammy williams,24.00839556,Tammy,Williams,
jay lynch,43.56506347,Jay,Lynch,
adam thompson,87.5002892,Adam,Thompson,
chad clark,291.2850477,Chad,Clark,true
maxwell cole,138.5224022,Maxwell,Cole,true
tony lester,220.71065719999996,Tony,Lester,true
bethany williamson,115.9862024,Bethany,Williamson,true
javier moss,41.309850299999994,Javier,Moss,
ronald owens,216.8781531,Ronald,Owens,true
jennifer lewis,61.69501363,Jennifer,Lewis,
jennifer goodwin,6.772621518999999,Jennifer,Goodwin,
joseph wright,155.2606241,Joseph,Wright,true
erik delgado,273.22199700000004,Erik,Delgado,true
paul reid,63.28549542,Paul,Reid,
thomas bryant,146.4967831,Thomas,Bryant,true
marvin wood,273.3635523,Marvin,Wood,true
zachary gordon,250.1895915,Zachary,Gordon,true
eric becker,97.12959620000001,Eric,Becker,
jason greene,169.1431017,Jason,Greene,true
thomas davis,230.95472990000002,Thomas,Davis,true
kimberly duncan,191.1203851,Kimberly,Duncan,true
samantha smith,291.8803441,Samantha,Smith,true
thomas rogers,112.9576098,Thomas,Rogers,true
ryan hammond,21.4055375,Ryan,Hammond,
jillian smith,259.3625114,Jillian,Smith,true
charles harris,84.45795116,Charles,Harris,
jenny lewis,253.6513704,Jenny,Lewis,true
heidi bolton,146.4562717,Heidi,Bolton,true
ian park,77.37019197,Ian,Park,
david guzman,216.07523680000003,David,Guzman,true
pamela dillon,51.72379565,Pamela,Dillon,
kimberly leblanc,294.6052651,Kimberly,Leblanc,true
megan smith,25.42056931,Megan,Smith,
ronald costa,136.8854344,Ronald,Costa,true
daniel lewis,143.9851601,Daniel,Lewis,true
dale ramirez,15.01368802,Dale,Ramirez,
abigail allen,229.7838574,Abigail,Allen,true
kenneth sims,37.6359828,Kenneth,Sims,
lisa mendez,40.54338297,Lisa,Mendez,
eric brown,174.2921017,Eric,Brown,true
kristi cobb,23.9133407,Kristi,Cobb,
anne macdonald,81.47862786,Anne,Macdonald,
lauren parker,187.0023174,Lauren,Parker,true
carol sharp,199.5697161,Carol,Sharp,true
christine miles,273.9435443,Christine,Miles,true
amanda bowers,261.92280800000003,Amanda,Bowers,true
joseph buck,86.8018335,Joseph,Buck,
sean conway,56.43303098,Sean,Conway,
julia murphy,73.19912337,Julia,Murphy,
lynn anderson,169.82374480000001,Lynn,Anderson,true
james gray,188.813829,James,Gray,true
stephanie gray,200.82568510000002,Stephanie,Gray,true
ronald baird,215.999315,Ronald,Baird,true
christopher cochran,204.0887367,Christopher,Cochran,true
kyle torres,63.41712663,Kyle,Torres,
william oconnor,242.14362799999998,William,Oconnor,true
caleb kelly,285.6334268,Caleb,Kelly,true
rachael garcia,226.41725809999997,Rachael,Garcia,true
brandon weber,298.4802227,Brandon,Weber,true
thomas hoover,200.08022140000003,Thomas,Hoover,true
michelle jimenez,14.80415308,Michelle,Jimenez,
rebecca davis,32.98097798,Rebecca,Davis,
miranda flynn,298.83576519999997,Miranda,Flynn,true
jennifer perez,140.36372869999997,Jennifer,Perez,true
james newton,191.8006975,James,Newton,true
peter hernandez,194.1967678,Peter,Hernandez,true
nicholas combs,20.10458063,Nicholas,Combs,
karen wilson,160.1510331,Karen,Wilson,true
jenna campbell,190.9943436,Jenna,Campbell,true
michelle melendez,52.90917795,Michelle,Melendez,
andrew gallagher,136.30899,Andrew,Gallagher,true
laura ross,182.0244978,Laura,Ross,true
teresa lindsey,27.52334916,Teresa,Lindsey,
james frost,223.6170974,James,Frost,true
robert jackson,22.05368223,Robert,Jackson,
john norman,109.6033635,John,Norman,true
alicia anderson,173.5520281,Alicia,Anderson,true
jason chang,44.35362764,Jason,Chang,
laura gray,55.50345352,Laura,Gray,
wanda long,114.31798219999999,Wanda,Long,true
sylvia koch,140.35064930000001,Sylvia,Koch,true
melissa higgins,62.36313364,Melissa,Higgins,
eric glover,38.36237335,Eric,Glover,
daniel cisneros,108.59139809999999,Daniel,Cisneros,true
emily graham,101.033565,Emily,Graham,true
sherri smith,67.86065479,Sherri,Smith,
william smith,167.3695822,William,Smith,true
terri aguirre,54.2421296,Terri,Aguirre,
natalie haney,137.41582769999997,Natalie,Haney,true
casey holder,69.05125997,Casey,Holder,
lisa duran,56.08847638,Lisa,Duran,
david smith,80.85434702,David,Smith,
emily andrews,30.55093486,Emily,Andrews,
kyle harvey,271.1239508,Kyle,Harvey,true
laura wu,79.61965825,Laura,Wu,
elijah johnson,136.9964616,Elijah,Johnson,true
brittany montgomery,288.82865580000004,Brittany,Montgomery,true
aaron mccarthy,84.39861828,Aaron,Mccarthy,
sarah harris,144.86569980000002,Sarah,Harris,true
jacqueline johnston,141.27794530000003,Jacqueline,Johnston,true
tina wood,191.4925829,Tina,Wood,true
karen duncan,4.247976362,Karen,Duncan,
victor owens,158.4737509,Victor,Owens,true
nathan warren,117.11774609999999,Nathan,Warren,true
kenneth brown,75.67015829,Kenneth,Brown,
jill cain,3.86708951,Jill,Cain,
kimberly koch,116.89895849999999,Kimberly,Koch,true
allison obrien,44.59520215,Allison,Obrien,
robert martinez,227.92119810000003,Robert,Martinez,true
peter wilson,231.0658253,Peter,Wilson,true
kelsey wiley,176.1116668,Kelsey,Wiley,true
eric murray,103.2178891,Eric,Murray,true
john rogers,144.6405491,John,Rogers,true
luke estrada,85.78863405,Luke,Estrada,
robert clark,80.217175,Robert,Clark,
kimberly koch,165.4221924,Kimberly,Koch,true
laura bailey,45.79462845,Laura,Bailey,
allison frye,58.02567556,Allison,Frye,
krystal owens,273.31931560000004,Krystal,Owens,true
denise ferguson,220.6739739,Denise,Ferguson,true
crystal alexander,207.337275,Crystal,Alexander,true
henry cummings,105.08483829999999,Henry,Cummings,true
lori morgan,241.78283540000004,Lori,Morgan,true
donald barton,271.30829669999997,Donald,Barton,true
janet collins,248.9042909,Janet,Collins,true
austin rosales,145.33091409999997,Austin,Rosales,true
kathy white,3.687331701,Kathy,White,
kimberly preston,148.0609304,Kimberly,Preston,true
john hudson,225.9386329,John,Hudson,true
don ryan,2.665125824,Don,Ryan,
sarah morgan,130.9060372,Sarah,Morgan,true
samuel patel,129.02235819999999,Samuel,Patel,true
robert wilson,183.34079499999999,Robert,Wilson,true
megan aguilar,118.46505239999999,Megan,Aguilar,true
jonathan green,10.23139816,Jonathan,Green,
jacob tate,278.1887895,Jacob,Tate,true
trevor brown,18.32777864,Trevor,Brown,
kristine barker,52.82568247,Kristine,Barker,
cameron brown,95.90174022,Cameron,Brown,
lauren taylor,77.35902673,Lauren,Taylor,
brandon murphy,7.5891988779999995,Brandon,Murphy,
paul ward,181.5317081,Paul,Ward,true
cynthia ward,100.60607940000001,Cynthia,Ward,true
kristin lawson,160.2054476,Kristin,Lawson,true
stephen roberts,187.5586469,Stephen,Roberts,true
victor rivera,120.59420520000002,Victor,Rivera,true
james castaneda,83.44662013,James,Castaneda,
ryan olsen,201.6003909,Ryan,Olsen,true
alejandra jones,94.58154942,Alejandra,Jones,
cheyenne miranda,78.16768739,Cheyenne,Miranda,
courtney maxwell,35.61603968,Courtney,Maxwell,
lindsay acosta,205.9536024,Lindsay,Acosta,true
michael middleton,79.0239122,Michael,Middleton,
katrina perry,232.0425179,Katrina,Perry,true
bailey johnson,217.0059982,Bailey,Johnson,true
robert ortiz,69.74793996,Robert,Ortiz,
glenda woods,99.96543798,Glenda,Woods,
doris meyer,135.15512819999998,Doris,Meyer,true
connie harper,154.19095990000002,Connie,Harper,true
tyler parker,267.8555659,Tyler,Parker,true
julie hernandez,33.97775309,Julie,Hernandez,
nicole kim,73.207868,Nicole,Kim,
john benitez,38.03232575,John,Benitez,
dustin thomas,127.93536909999999,Dustin,Thomas,true
sheri carter,161.76228899999998,Sheri,Carter,true
ryan davis,201.3310135,Ryan,Davis,true
shelby kaufman,269.8886255,Shelby,Kaufman,true
debbie burns,0.8415347240000001,Debbie,Burns,
kyle morales,9.360940022000001,Kyle,Morales,
nicole johnson,69.7030003,Nicole,Johnson,
gabriel preston,51.92882688,Gabriel,Preston,
casey johnston,8.571507149,Casey,Johnston,
sean adams,99.81380176,Sean,Adams,
joel lee,155.41729569999998,Joel,Lee,true
mark williams,258.8473472,Mark,Williams,true
joseph bartlett,52.827096999999995,Joseph,Bartlett,
debra wilson,286.2563051,Debra,Wilson,true
megan sullivan,143.10943659999998,Megan,Sullivan,true
jake davis,158.29917619999998,Jake,Davis,true
timothy russell,181.0104369,Timothy,Russell,true
steven hodges,193.6824826,Steven,Hodges,true
meagan robinson,269.5537995,Meagan,Robinson,true
brandon orozco,291.40754480000004,Brandon,Orozco,true
scott sandoval,195.7295684,Scott,Sandoval,true
jeremy hunter,109.7843203,Jeremy,Hunter,true
monica lloyd,237.5824875,Monica,Lloyd,true
ryan scott,296.4766522,Ryan,Scott,true
kari nguyen,274.6906514,Kari,Nguyen,true
heidi brown,139.5269306,Heidi,Brown,true
rebecca castillo,126.2307682,Rebecca,Castillo,true
terri cox,245.8264778,Terri,Cox,true
timothy smith,281.1150121,Timothy,Smith,true
molly coleman,260.9460553,Molly,Coleman,true
katherine brown,37.77886047,Katherine,Brown,
kyle dalton,273.94800699999996,Kyle,Dalton,true
haley oconnor,92.60559755,Haley,Oconnor,
janet tate,296.913503,Janet,Tate,true
timothy collins,104.6630831,Timothy,Collins,true
michael marks,283.1383796,Michael,Marks,true
maria day,23.79444449,Maria,Day,
jason trujillo,299.4562265,Jason,Trujillo,true
kristin parker,135.39589030000002,Kristin,Parker,true
megan livingston,242.87853859999998,Megan,Livingston,true
joshua ellis,84.82707931,Joshua,Ellis,
ann fuentes,87.78803420000001,Ann,Fuentes,
briana vega,47.10642162,Briana,Vega,
kathryn jackson,132.665955,Kathryn,Jackson,true
mary galloway,246.8816779,Mary,Galloway,true
lorraine lee,19.20535363,Lorraine,Lee,
brittany hill,82.14373559,Brittany,Hill,
laura benjamin,232.08572790000002,Laura,Benjamin,true
jennifer collier,5.028182913999999,Jennifer,Collier,
lisa ramirez,77.96112244,Lisa,Ramirez,
angel hill,90.06437631,Angel,Hill,
connor rivas,49.1799723,Connor,Rivas,
ashley carter,242.1768017,Ashley,Carter,true
william gay,159.913024,William,Gay,true
joshua sanchez,232.9403694,Joshua,Sanchez,true
nicole moon,129.8392863,Nicole,Moon,true
kayla wilson,147.08693190000002,Kayla,Wilson,true
brett brown,235.3239691,Brett,Brown,true
thomas williams,289.1238337,Thomas,Williams,true
kristin rosales,193.912753,Kristin,Rosales,true
jennifer cruz,227.7898924,Jennifer,Cruz,true
amanda chandler,39.84244261,Amanda,Chandler,
taylor lopez,294.7380848,Taylor,Lopez,true
tyler jones,25.07404212,Tyler,Jones,
derek walker,264.1815861,Derek,Walker,true
lauren chase,115.83953500000001,Lauren,Chase,true
dean rice,162.1224441,Dean,Rice,true
brenda boyer,284.0191995,Brenda,Boyer,true
melissa jordan,165.5043116,Melissa,Jordan,true
brianna valentine,235.7823895,Brianna,Valentine,true
richard white,36.57488333,Richard,White,
steven paul,173.93360259999997,Steven,Paul,true
jessica peck,246.0731505,Jessica,Peck,true
christopher hughes,81.73881827,Christopher,Hughes,
nancy rodriguez,135.43700719999998,Nancy,Rodriguez,true
stacy robles,248.11662169999997,Stacy,Robles,true
robert bray,259.01866540000003,Robert,Bray,true
kelly schmitt,200.4331594,Kelly,Schmitt,true
charles butler,22.76132536,Charles,Butler,
emily shaw,191.01073369999997,Emily,Shaw,true
anne dixon,8.544510834,Anne,Dixon,
joan white,36.42722554,Joan,White,
darren mcfarland,12.64993869,Darren,Mcfarland,
tammy lane,42.19079145,Tammy,Lane,
duane smith,29.213775,Duane,Smith,
carrie martinez,210.8625127,Carrie,Martinez,true
jeffery hill,71.57620642,Jeffery,Hill,
jessica clark,194.1498647,Jessica,Clark,true
linda white,91.47223034,Linda,White,
jake spencer,29.61951774,Jake,Spencer,
jeremy miller,82.20378236,Jeremy,Miller,
alexandra blackwell,262.58741200000003,Alexandra,Blackwell,true
brian best,226.1846725,Brian,Best,true
mary reynolds,144.5411578,Mary,Reynolds,true
valerie armstrong,32.97859926,Valerie,Armstrong,
joseph gray,48.70703674,Joseph,Gray,
jennifer dominguez,105.8296056,Jennifer,Dominguez,true
heather rodriguez,174.1301716,Heather,Rodriguez,true
curtis valdez,284.94052139999997,Curtis,Valdez,true
joseph chan,50.86043963,Joseph,Chan,
jeffrey edwards,257.6129623,Jeffrey,Edwards,true
john schmidt,208.5724419,John,Schmidt,true
roberto adams,240.0395423,Roberto,Adams,true
ian vargas,245.9328292,Ian,Vargas,true
breanna merritt,125.73772759999999,Breanna,Merritt,true
sherry smith,178.3897588,Sherry,Smith,true
sara dominguez,276.54160110000004,Sara,Dominguez,true
gabriel short,23.13299917,Gabriel,Short,
kathleen ali,259.6882032,Kathleen,Ali,true
jessica bailey,19.44288818,Jessica,Bailey,
patrick johns,141.12242890000002,Patrick,Johns,true
timothy massey,24.77935549,Timothy,Massey,
yolanda white,66.96092477,Yolanda,White,
george long,88.49273112,George,Long,
danielle wilson,76.63159125,Danielle,Wilson,
michele page,117.4345371,Michele,Page,true
benjamin smith,135.98811709999998,Benjamin,Smith,true
michael farrell,78.80973808,Michael,Farrell,
richard gibson,80.96958367,Richard,Gibson,
stephanie chambers,144.3811142,Stephanie,Chambers,true
daniel rice,58.36426312,Daniel,Rice,
danielle stephens,226.29475219999998,Danielle,Stephens,true
ashley chase,170.7564115,Ashley,Chase,true
carlos rangel,115.96879170000001,Carlos,Rangel,true
lindsey castillo,283.9979294,Lindsey,Castillo,true
scott johnson,169.888996,Scott,Johnson,true
sharon hicks,25.64804259,Sharon,Hicks,
ashlee oconnell,100.2463197,Ashlee,Oconnell,true
amy parker,235.0797932,Amy,Parker,true
john wright,172.91842880000002,John,Wright,true
denise davis,271.20209339999997,Denise,Davis,true
beth peck,288.8909814,Beth,Peck,true
steve ellis,132.2832059,Steve,Ellis,true
stacey reed,153.85740149999998,Stacey,Reed,true
christine scott,238.1391349,Christine,Scott,true
sarah rios,252.2214005,Sarah,Rios,true
crystal stout,110.5572952,Crystal,Stout,true
matthew lyons,113.12427109999999,Matthew,Lyons,true
ann wolf,13.87551284,Ann,Wolf,
colleen davis,93.2493786,Colleen,Davis,
shannon miller,276.7010452,Shannon,Miller,true
yvonne kirk,97.4304361,Yvonne,Kirk,
daniel johnson,255.0882881,Daniel,Johnson,true
alexander stewart,292.9248212,Alexander,Stewart,true
linda gibson,45.63730201,Linda,Gibson,
brianna schaefer,12.33313059,Brianna,Schaefer,
gwendolyn lane,230.7240926,Gwendolyn,Lane,true
andrew brewer,9.514198172,Andrew,Brewer,
